customer_id,transaction_date,amount
CUST0165,2023-10-09,144.84
CUST0165,2023-12-17,74.57
CUST0165,2023-05-20,182.29
CUST0165,2023-03-28,63.28
CUST0166,2024-07-31,41.0
CUST0166,2024-01-13,122.74
CUST0166,2024-03-08,165.39
CUST0166,2024-04-13,148.31
CUST0166,2024-04-25,27.8
CUST0167,2023-01-25,37.06
CUST0167,2023-03-11,180.97
CUST0167,2023-04-22,47.49
CUST0167,2024-04-15,133.44
CUST0167,2024-06-13,25.64
CUST0167,2024-12-26,107.01
CUST0168,2023-05-18,68.72
CUST0168,2024-12-12,166.18
CUST0168,2024-07-26,157.1
CUST0168,2023-08-25,19.75
CUST0168,2024-07-02,28.15
CUST0168,2023-08-25,119.09
CUST0168,2023-07-16,18.11
CUST0168,2024-05-28,149.08
CUST0168,2024-11-30,125.3
CUST0168,2023-04-18,25.14
CUST0168,2024-08-24,158.95
CUST0168,2024-03-20,53.02
CUST0169,2024-09-06,194.1
CUST0169,2024-11-26,72.77
CUST0169,2023-09-04,27.56
CUST0169,2024-08-10,107.1
CUST0169,2023-10-05,49.17
CUST0169,2023-04-21,117.02
CUST0169,2023-07-10,139.31
CUST0169,2024-03-01,165.59
CUST0169,2023-07-28,19.91
CUST0170,2024-08-24,35.43
CUST0170,2023-06-15,96.01
CUST0170,2024-08-12,183.01
CUST0170,2023-06-12,48.14
CUST0170,2023-08-27,32.22
CUST0170,2024-10-16,165.61
CUST0171,2023-09-02,44.83
CUST0171,2023-03-01,28.14
CUST0171,2024-07-23,138.35
CUST0171,2023-08-05,122.33
CUST0171,2023-01-05,65.8
CUST0171,2024-01-25,36.44
CUST0171,2024-03-23,125.75
CUST0171,2024-01-23,114.63
CUST0171,2024-06-09,169.75
CUST0172,2024-02-03,124.5
CUST0172,2024-05-05,13.59
CUST0172,2024-02-23,19.98
CUST0172,2024-09-03,137.86
CUST0172,2023-05-02,167.56
CUST0172,2023-11-13,90.44
CUST0172,2023-11-23,54.79
CUST0173,2023-05-21,108.67
CUST0173,2023-05-08,133.34
CUST0173,2024-04-07,82.08
CUST0173,2023-07-06,10.69
CUST0173,2023-07-09,35.48
CUST0174,2023-07-13,113.62
CUST0174,2023-05-16,102.97
CUST0174,2023-06-20,56.16
CUST0174,2024-05-01,47.99
CUST0174,2024-08-05,187.19
CUST0174,2024-01-06,79.03
CUST0174,2023-05-05,127.82
CUST0175,2024-10-19,13.4
CUST0175,2024-02-27,147.64
CUST0175,2023-06-20,179.25
CUST0175,2024-10-24,167.42
CUST0175,2024-09-25,51.24
CUST0175,2024-09-11,78.91
CUST0175,2023-01-06,53.98
CUST0175,2023-05-26,53.65
CUST0175,2024-08-30,58.5
CUST0176,2024-01-11,12.66
CUST0176,2023-04-16,6.24
CUST0176,2024-02-05,140.86
CUST0176,2024-03-27,50.61
CUST0176,2024-02-20,135.86
CUST0176,2024-03-29,90.91
CUST0176,2023-07-12,83.04
CUST0176,2024-05-29,199.54
CUST0176,2023-03-17,133.6
CUST0176,2023-08-13,89.04
CUST0176,2023-09-08,188.01
CUST0176,2024-12-14,126.44
CUST0176,2023-06-24,86.87
CUST0176,2023-09-13,183.8
CUST0176,2023-10-08,36.24
CUST0177,2023-01-25,160.46
CUST0177,2024-05-04,21.4
CUST0177,2023-11-10,71.41
CUST0177,2024-09-30,8.24
CUST0177,2023-11-30,36.13
CUST0177,2023-02-17,36.79
CUST0178,2024-02-09,189.91
CUST0178,2024-05-17,56.58
CUST0178,2024-07-29,59.16
CUST0178,2023-05-01,86.83
CUST0178,2023-02-23,46.67
CUST0178,2023-08-29,6.89
CUST0178,2024-04-27,10.59
CUST0179,2023-12-30,66.17
CUST0179,2023-08-27,12.85
CUST0179,2023-03-17,76.0
CUST0179,2024-10-03,17.07
CUST0179,2023-10-10,115.38
CUST0179,2023-03-13,181.33
CUST0179,2024-07-28,14.86
CUST0179,2023-01-12,85.05
CUST0179,2024-07-08,162.1
CUST0179,2023-09-10,66.92
CUST0179,2024-06-03,186.43
CUST0180,2023-06-24,174.78
CUST0180,2024-10-24,46.17
CUST0180,2023-03-12,15.0
CUST0180,2023-05-04,153.02
CUST0180,2023-07-14,99.46
CUST0181,2024-04-05,116.54
CUST0181,2023-03-05,62.8
CUST0181,2023-11-07,35.01
CUST0181,2024-10-21,148.11
CUST0181,2023-06-13,84.5
CUST0181,2023-08-12,137.54
CUST0181,2023-01-30,81.42
CUST0181,2024-04-15,161.56
CUST0181,2024-03-02,130.09
CUST0181,2023-08-09,72.24
CUST0181,2024-11-22,179.66
CUST0181,2024-07-03,51.9
CUST0182,2024-09-29,109.35
CUST0182,2023-10-05,135.9
CUST0182,2023-10-27,20.84
CUST0182,2024-10-10,35.46
CUST0182,2023-05-15,27.87
CUST0182,2024-05-04,159.79
CUST0182,2024-01-19,153.53
CUST0182,2023-07-08,129.39
CUST0182,2024-08-29,96.2
CUST0183,2023-05-10,125.66
CUST0183,2023-05-24,130.75
CUST0183,2024-02-27,187.21
CUST0183,2023-04-17,59.39
CUST0183,2023-12-07,157.01
CUST0183,2024-02-14,107.1
CUST0183,2024-08-29,96.84
CUST0183,2023-12-14,43.03
CUST0183,2024-07-12,46.01
CUST0183,2024-09-09,159.34
CUST0183,2024-09-09,173.78
CUST0184,2023-10-23,23.19
CUST0184,2023-11-27,170.14
CUST0184,2023-01-12,34.6
CUST0184,2023-07-01,122.61
CUST0184,2024-10-17,6.05
CUST0185,2024-03-19,188.9
CUST0185,2023-12-27,132.19
CUST0185,2023-10-30,16.69
CUST0185,2024-12-20,46.41
CUST0185,2023-07-04,170.64
CUST0185,2023-12-29,27.12
CUST0186,2023-03-14,95.74
CUST0186,2023-07-20,126.43
CUST0186,2024-05-19,55.43
CUST0186,2023-02-08,128.12
CUST0186,2023-11-17,136.21
CUST0186,2024-11-06,39.06
CUST0186,2024-01-21,134.45
CUST0186,2023-03-19,82.59
CUST0186,2024-06-10,178.62
CUST0186,2023-06-05,37.35
CUST0186,2023-10-07,75.74
CUST0187,2024-12-28,71.49
CUST0187,2023-05-08,173.29
CUST0187,2023-05-30,32.94
CUST0187,2023-02-05,198.33
CUST0187,2023-01-22,107.47
CUST0187,2023-12-22,123.07
CUST0187,2023-04-06,136.89
CUST0187,2023-06-13,124.82
CUST0187,2023-10-21,62.69
CUST0187,2024-04-24,152.49
CUST0188,2024-10-22,128.57
CUST0188,2024-04-06,91.26
CUST0188,2024-12-18,147.11
CUST0188,2023-12-03,134.69
CUST0188,2023-05-22,29.84
CUST0189,2024-02-05,167.15
CUST0189,2024-05-09,102.3
CUST0189,2023-04-19,179.38
CUST0189,2024-09-07,61.21
CUST0189,2023-07-25,28.05
CUST0189,2023-09-02,143.87
CUST0190,2023-07-09,110.36
CUST0190,2023-09-08,165.6
CUST0190,2024-10-06,105.32
CUST0190,2023-11-22,163.39
CUST0190,2024-08-29,79.1
CUST0190,2024-05-22,49.02
CUST0190,2023-03-13,23.52
CUST0190,2024-12-24,31.91
CUST0190,2024-08-30,39.49
CUST0191,2024-09-02,178.81
CUST0191,2023-07-12,67.41
CUST0191,2024-03-12,64.62
CUST0191,2024-12-06,136.14
CUST0191,2023-11-22,120.5
CUST0191,2023-04-22,30.98
CUST0191,2023-05-11,149.01
CUST0191,2024-12-09,117.81
CUST0191,2023-07-23,116.67
CUST0191,2023-10-03,151.93
CUST0192,2023-04-12,23.04
CUST0192,2023-06-20,41.39
CUST0192,2023-07-07,154.66
CUST0192,2024-04-20,91.39
CUST0192,2023-02-12,43.27
CUST0192,2023-07-19,192.88
CUST0192,2024-09-18,98.31
CUST0192,2023-10-26,59.18
CUST0192,2023-05-17,21.78
CUST0192,2023-07-30,167.32
CUST0192,2024-03-10,119.19
CUST0192,2024-03-14,50.58
CUST0192,2024-10-27,62.65
CUST0192,2024-06-06,13.11
CUST0193,2024-01-04,124.66
CUST0193,2024-07-30,195.52
CUST0193,2023-11-24,118.71
CUST0193,2024-01-11,19.55
CUST0193,2023-12-25,95.91
CUST0193,2024-10-27,155.24
CUST0193,2024-10-13,74.93
CUST0193,2024-09-20,108.29
CUST0193,2024-08-22,185.2
CUST0193,2023-09-26,154.47
CUST0194,2024-09-21,127.48
CUST0194,2024-04-24,152.47
CUST0194,2024-01-01,64.91
CUST0194,2023-12-14,187.27
CUST0194,2023-08-03,159.05
CUST0194,2024-05-12,118.99
CUST0194,2024-01-02,72.4
CUST0194,2023-02-23,96.01
CUST0194,2023-06-13,37.38
CUST0194,2024-06-30,133.33
CUST0194,2023-09-30,25.74
CUST0194,2024-02-18,188.5
CUST0195,2023-08-05,85.89
CUST0195,2024-09-09,124.73
CUST0195,2023-06-30,91.2
CUST0195,2023-09-01,82.4
CUST0195,2023-11-16,163.68
CUST0195,2024-05-04,147.45
CUST0195,2024-12-22,43.54
CUST0195,2023-11-26,98.1
CUST0195,2024-01-26,107.43
CUST0195,2023-11-02,83.29
CUST0195,2024-11-03,29.73
CUST0195,2023-07-07,36.72
CUST0195,2024-10-05,45.72
CUST0195,2024-12-30,46.91
CUST0196,2023-10-19,110.35
CUST0196,2024-09-26,137.29
CUST0196,2024-06-27,182.06
CUST0196,2024-10-19,38.56
CUST0196,2024-02-17,32.98
CUST0197,2023-09-17,124.81
CUST0197,2024-07-04,188.22
CUST0197,2023-02-08,102.99
CUST0197,2024-06-25,20.64
CUST0197,2023-07-22,159.32
CUST0197,2023-09-25,166.59
CUST0198,2024-03-30,137.31
CUST0198,2024-01-18,175.65
CUST0198,2024-08-21,68.51
CUST0198,2024-01-25,145.8
CUST0198,2024-12-12,161.33
CUST0198,2023-01-19,105.68
CUST0198,2024-08-29,199.15
CUST0198,2024-06-25,136.09
CUST0198,2023-02-02,34.08
CUST0198,2024-06-07,190.35
CUST0198,2023-06-04,71.66
CUST0198,2023-09-03,21.8
CUST0198,2024-06-24,59.67
CUST0199,2024-11-22,9.7
CUST0199,2023-06-21,15.64
CUST0199,2023-09-16,41.91
CUST0199,2024-12-22,79.73
CUST0199,2024-02-25,181.58
CUST0199,2023-12-30,14.43
CUST0200,2024-08-27,18.28
CUST0200,2024-03-25,166.06
CUST0200,2023-05-14,95.89
CUST0200,2024-05-17,121.72
CUST0200,2024-07-20,53.24
CUST0200,2024-11-09,122.99
CUST0200,2023-08-08,7.79
CUST0200,2024-03-08,116.46
CUST0200,2024-03-04,164.82
CUST0200,2024-03-28,122.85
CUST0200,2024-07-07,60.26
CUST0201,2023-05-03,36.86
CUST0201,2023-12-05,149.75
CUST0201,2023-01-29,80.41
CUST0201,2024-06-01,80.1
CUST0201,2023-10-21,104.78
CUST0201,2023-05-27,177.3
CUST0201,2024-06-03,168.63
CUST0201,2023-12-06,97.51
CUST0201,2024-11-21,17.1
CUST0201,2024-07-10,112.89
CUST0201,2023-01-16,115.37
CUST0201,2024-05-10,44.36
CUST0201,2023-11-30,192.16
CUST0201,2023-11-23,24.11
CUST0202,2023-01-01,69.43
CUST0202,2023-07-27,169.22
CUST0202,2024-01-04,20.05
CUST0202,2023-01-12,196.89
CUST0202,2024-11-30,29.04
CUST0202,2024-01-03,137.71
CUST0202,2024-02-24,74.84
CUST0202,2023-06-20,139.69
CUST0202,2024-03-02,14.16
CUST0202,2023-07-09,79.52
CUST0203,2024-03-19,38.13
CUST0203,2023-04-02,130.15
CUST0203,2023-06-04,154.36
CUST0203,2023-05-17,86.01
CUST0203,2024-04-12,118.03
CUST0203,2023-03-09,39.53
CUST0203,2023-11-19,193.72
CUST0203,2024-06-01,147.09
CUST0203,2024-03-07,27.38
CUST0203,2024-03-04,51.2
CUST0204,2024-01-02,45.52
CUST0204,2024-01-05,69.74
CUST0204,2024-08-10,19.18
CUST0204,2023-04-24,127.41
CUST0204,2024-03-14,157.57
CUST0205,2024-07-16,149.24
CUST0205,2024-12-26,40.27
CUST0205,2024-05-16,42.98
CUST0205,2023-03-17,147.52
CUST0205,2024-11-29,77.56
CUST0205,2024-06-23,161.81
CUST0205,2023-09-10,40.34
CUST0206,2023-05-07,86.08
CUST0206,2024-08-14,136.77
CUST0206,2024-09-29,106.32
CUST0206,2023-11-06,16.54
CUST0206,2024-06-23,136.71
CUST0206,2024-03-19,198.85
CUST0206,2023-08-24,147.38
CUST0206,2023-08-02,176.52
CUST0206,2023-03-26,198.35
CUST0206,2023-03-06,74.1
CUST0206,2024-09-18,135.5
CUST0206,2023-12-18,74.77
CUST0206,2024-05-05,73.22
CUST0206,2024-04-07,36.48
CUST0206,2023-11-09,43.77
CUST0206,2024-04-10,18.48
CUST0206,2023-10-30,9.91
CUST0207,2023-12-06,141.37
CUST0207,2023-12-13,140.52
CUST0207,2023-04-19,85.42
CUST0207,2024-06-16,148.33
CUST0207,2023-04-22,30.45
CUST0207,2023-06-26,30.97
CUST0207,2023-04-11,182.83
CUST0207,2024-08-26,121.86
CUST0207,2024-06-20,67.21
CUST0208,2024-07-03,22.81
CUST0208,2023-03-16,119.04
CUST0208,2023-06-17,30.08
CUST0208,2023-12-21,16.88
CUST0208,2024-06-14,127.01
CUST0208,2023-08-29,75.52
CUST0208,2023-12-10,106.67
CUST0208,2024-12-02,130.21
CUST0208,2023-06-02,9.4
CUST0209,2023-12-11,66.64
CUST0209,2023-08-09,162.98
CUST0209,2024-12-23,124.27
CUST0209,2023-07-01,183.04
CUST0209,2024-10-02,68.85
CUST0209,2024-04-25,57.42
CUST0209,2024-03-14,80.02
CUST0209,2023-12-11,113.25
CUST0209,2024-10-07,119.98
CUST0209,2023-03-11,125.01
CUST0209,2023-02-17,39.58
CUST0209,2023-10-14,38.51
CUST0209,2024-06-25,144.41
CUST0209,2023-10-01,60.24
CUST0210,2023-01-15,80.55
CUST0210,2023-06-17,135.43
CUST0210,2023-05-17,62.24
CUST0210,2023-07-28,8.93
CUST0210,2024-09-02,113.69
CUST0210,2023-03-10,94.41
CUST0210,2023-03-20,134.29
CUST0210,2024-08-27,186.69
CUST0210,2024-09-12,145.43
CUST0211,2024-05-10,67.35
CUST0211,2024-06-04,31.84
CUST0211,2023-09-24,48.03
CUST0211,2024-05-23,9.8
CUST0211,2023-06-13,102.51
CUST0211,2023-09-25,74.53
CUST0211,2024-05-22,152.82
CUST0211,2023-11-04,104.88
CUST0212,2023-05-31,80.26
CUST0212,2023-06-28,177.83
CUST0212,2023-03-30,34.62
CUST0212,2023-07-02,30.49
CUST0212,2023-05-10,193.22
CUST0212,2024-09-25,117.14
CUST0212,2023-04-16,146.59
CUST0212,2024-12-07,65.88
CUST0212,2024-08-16,45.28
CUST0212,2023-07-11,129.03
CUST0212,2024-12-26,84.04
CUST0213,2023-05-24,163.36
CUST0213,2023-12-27,77.2
CUST0213,2023-08-05,68.13
CUST0213,2024-06-30,169.99
CUST0213,2024-04-11,191.48
CUST0213,2024-06-02,9.99
CUST0213,2023-11-01,17.17
CUST0213,2023-04-21,57.15
CUST0214,2024-08-14,162.72
CUST0214,2024-07-07,111.46
CUST0214,2023-06-22,172.45
CUST0214,2023-06-04,158.09
CUST0214,2024-07-01,33.61
CUST0214,2023-08-03,171.4
CUST0214,2023-05-06,69.67
CUST0214,2024-11-16,130.92
CUST0214,2024-06-21,52.5
CUST0214,2024-04-26,17.42
CUST0214,2023-03-16,172.98
CUST0214,2023-03-19,91.85
CUST0214,2024-11-18,69.12
CUST0215,2024-09-12,142.48
CUST0215,2023-07-10,20.98
CUST0215,2024-12-08,126.87
CUST0215,2024-01-22,37.93
CUST0215,2024-09-07,172.64
CUST0215,2023-01-01,97.72
CUST0215,2023-08-18,22.19
CUST0215,2023-03-28,37.81
CUST0216,2024-11-20,83.35
CUST0216,2023-06-14,104.67
CUST0216,2024-01-18,98.05
CUST0216,2024-03-07,166.6
CUST0216,2023-08-12,186.84
CUST0216,2024-11-17,25.55
CUST0216,2023-04-26,96.41
CUST0216,2024-01-03,140.92
CUST0216,2024-02-19,32.69
CUST0216,2023-01-24,32.15
CUST0216,2023-02-19,64.73
CUST0216,2024-05-12,14.2
CUST0216,2024-08-04,73.21
CUST0216,2024-07-15,128.12
CUST0217,2024-07-12,173.38
CUST0217,2024-05-02,81.66
CUST0217,2023-09-13,7.09
CUST0217,2023-01-01,15.95
CUST0217,2023-03-20,74.65
CUST0217,2023-12-15,106.51
CUST0217,2024-05-16,95.21
CUST0217,2024-12-04,104.01
CUST0218,2024-08-23,121.1
CUST0218,2023-04-03,96.26
CUST0218,2024-03-20,158.09
CUST0218,2023-10-18,179.54
CUST0218,2023-11-02,131.51
CUST0218,2024-09-16,31.79
CUST0218,2024-03-17,13.98
CUST0219,2024-01-25,65.76
CUST0219,2023-11-21,55.62
CUST0219,2024-03-23,72.28
CUST0219,2024-09-08,116.3
CUST0219,2024-12-13,86.65
CUST0219,2024-11-27,25.55
CUST0219,2024-09-03,105.03
CUST0219,2024-12-26,149.75
CUST0219,2024-03-14,151.81
CUST0219,2023-09-08,18.18
CUST0219,2024-06-13,145.94
CUST0219,2023-04-07,142.58
CUST0219,2023-05-12,104.92
CUST0219,2023-03-23,19.24
CUST0219,2023-02-28,126.16
CUST0219,2023-10-11,50.73
CUST0220,2024-04-16,12.6
CUST0220,2023-01-13,20.83
CUST0220,2024-11-24,71.54
CUST0220,2023-08-17,138.87
CUST0220,2023-07-08,104.23
CUST0221,2023-07-12,177.87
CUST0221,2023-02-21,173.27
CUST0221,2024-04-18,72.39
CUST0221,2024-03-06,83.68
CUST0221,2024-03-10,28.77
CUST0221,2023-07-17,70.78
CUST0221,2024-02-15,5.12
CUST0221,2023-03-06,190.52
CUST0221,2024-01-04,50.55
CUST0221,2024-03-06,41.06
CUST0221,2024-11-27,61.82
CUST0221,2024-09-02,75.84
CUST0221,2024-06-17,195.61
CUST0222,2023-06-07,16.74
CUST0222,2023-05-02,63.12
CUST0222,2024-02-02,136.43
CUST0222,2023-07-26,157.72
CUST0222,2023-10-05,145.0
CUST0222,2024-07-22,18.75
CUST0222,2023-04-24,42.08
CUST0222,2024-04-21,28.14
CUST0222,2023-11-17,191.31
CUST0222,2023-08-07,148.89
CUST0223,2023-02-23,7.58
CUST0223,2023-03-06,168.1
CUST0223,2024-12-04,182.29
CUST0223,2024-11-29,178.2
CUST0223,2024-11-23,60.42
CUST0223,2023-06-11,78.53
CUST0224,2023-11-23,120.48
CUST0224,2023-01-02,37.68
CUST0224,2023-05-05,92.2
CUST0224,2024-10-13,160.31
CUST0224,2023-12-06,134.36
CUST0224,2024-05-15,83.29
CUST0224,2023-07-30,78.59
CUST0224,2023-02-14,41.26
CUST0224,2024-06-18,58.43
CUST0225,2024-09-12,171.32
CUST0225,2023-08-07,189.82
CUST0225,2023-05-10,153.89
CUST0225,2024-08-31,104.09
CUST0225,2024-09-22,98.16
CUST0225,2023-06-03,154.75
CUST0225,2024-08-01,42.44
CUST0225,2024-06-29,92.81
CUST0226,2023-11-10,126.96
CUST0226,2024-08-16,185.19
CUST0226,2024-09-08,70.28
CUST0226,2023-09-27,135.92
CUST0226,2024-06-01,74.41
CUST0226,2024-08-05,165.84
CUST0226,2024-10-31,163.8
CUST0226,2023-05-06,52.16
CUST0226,2023-04-07,43.35
CUST0226,2023-07-10,133.26
CUST0227,2024-07-27,165.68
CUST0227,2024-12-21,42.67
CUST0227,2023-07-06,161.18
CUST0227,2023-05-10,78.75
CUST0227,2023-04-24,177.32
CUST0227,2023-09-28,43.87
CUST0227,2024-03-19,9.94
CUST0227,2024-03-22,117.28
CUST0227,2024-12-15,15.87
CUST0227,2023-04-11,75.28
CUST0227,2023-04-27,80.43
CUST0228,2023-04-30,111.07
CUST0228,2024-12-28,182.61
CUST0228,2023-05-10,82.47
CUST0228,2023-11-14,163.4
CUST0229,2024-01-03,118.41
CUST0229,2024-12-15,51.84
CUST0229,2024-11-25,60.06
CUST0229,2024-08-08,109.24
CUST0229,2023-10-01,147.13
CUST0229,2024-12-24,183.72
CUST0229,2023-03-23,44.25
CUST0229,2023-01-14,153.17
CUST0230,2023-04-17,15.63
CUST0230,2023-07-24,55.13
CUST0230,2023-09-04,150.06
CUST0230,2024-06-21,87.64
CUST0230,2023-06-03,56.04
CUST0230,2024-03-08,91.75
CUST0230,2024-11-23,42.12
CUST0230,2023-09-30,63.35
CUST0230,2024-08-10,163.3
CUST0230,2024-10-04,89.57
CUST0230,2024-07-20,167.42
CUST0230,2024-12-12,159.82
CUST0231,2023-10-29,111.2
CUST0231,2024-02-12,169.78
CUST0231,2023-05-09,15.0
CUST0231,2023-09-23,17.19
CUST0231,2023-05-24,92.82
CUST0231,2023-06-06,95.52
CUST0231,2023-05-14,128.78
CUST0231,2023-12-02,134.03
CUST0231,2023-11-30,111.41
CUST0231,2023-03-31,121.3
CUST0231,2023-06-10,150.98
CUST0231,2023-10-28,79.19
CUST0231,2024-03-11,108.61
CUST0231,2024-04-03,124.56
CUST0231,2024-09-11,97.64
CUST0231,2023-05-20,192.61
CUST0232,2024-09-01,135.01
CUST0232,2024-10-22,45.17
CUST0232,2024-07-31,9.31
CUST0232,2023-03-28,52.26
CUST0232,2023-12-03,168.62
CUST0232,2024-01-15,148.94
CUST0232,2023-10-03,146.98
CUST0232,2023-07-02,147.59
CUST0232,2023-11-18,171.83
CUST0232,2023-03-19,116.84
CUST0233,2023-05-14,101.96
CUST0233,2023-12-22,28.28
CUST0233,2024-06-07,169.21
CUST0233,2023-09-03,121.48
CUST0233,2023-02-20,42.39
CUST0233,2024-04-24,171.64
CUST0233,2023-03-25,174.58
CUST0233,2024-09-10,21.43
CUST0234,2023-05-23,88.92
CUST0234,2024-01-13,149.27
CUST0234,2024-11-23,109.39
CUST0234,2023-09-28,32.41
CUST0234,2024-06-12,106.03
CUST0234,2023-05-29,168.12
CUST0234,2024-02-26,172.3
CUST0234,2024-04-16,149.05
CUST0234,2024-09-22,190.86
CUST0235,2023-06-18,165.22
CUST0235,2024-10-18,159.42
CUST0235,2024-05-30,39.05
CUST0235,2023-04-16,143.8
CUST0235,2023-05-01,194.11
CUST0235,2023-07-16,29.2
CUST0235,2023-01-12,153.63
CUST0235,2024-01-27,69.04
CUST0235,2023-09-24,126.56
CUST0235,2024-10-13,100.51
CUST0236,2023-11-05,146.96
CUST0236,2024-04-13,162.01
CUST0236,2023-01-08,156.01
CUST0236,2024-04-04,103.8
CUST0236,2024-03-13,151.24
CUST0236,2024-10-22,31.68
CUST0236,2024-04-22,186.91
CUST0236,2023-08-04,80.63
CUST0236,2023-05-09,146.32
CUST0236,2023-10-21,12.16
CUST0237,2024-01-10,12.98
CUST0237,2024-01-25,112.8
CUST0237,2023-08-30,17.31
CUST0237,2024-07-16,21.65
CUST0237,2024-12-12,70.77
CUST0237,2023-03-11,124.77
CUST0237,2024-01-17,94.23
CUST0237,2024-03-18,157.69
CUST0237,2023-12-18,169.91
CUST0237,2023-10-25,43.02
CUST0238,2024-06-27,196.33
CUST0238,2023-01-25,28.25
CUST0238,2023-02-26,15.29
CUST0238,2023-12-09,28.0
CUST0238,2024-07-29,111.77
CUST0238,2023-10-16,169.58
CUST0238,2024-06-13,24.61
CUST0238,2023-08-17,12.78
CUST0238,2024-03-10,117.63
CUST0238,2024-02-06,69.82
CUST0239,2024-11-14,50.11
CUST0239,2023-12-09,154.49
CUST0239,2023-05-19,174.37
CUST0239,2023-08-06,173.69
CUST0239,2024-06-08,141.67
CUST0239,2023-02-11,128.0
CUST0239,2023-10-02,44.29
CUST0239,2023-09-08,59.97
CUST0240,2024-02-18,17.46
CUST0240,2023-12-05,71.94
CUST0240,2023-03-31,105.48
CUST0240,2024-11-28,105.37
CUST0240,2024-08-10,181.72
CUST0240,2023-04-18,192.92
CUST0240,2024-08-11,172.83
CUST0240,2023-09-15,7.06
CUST0240,2023-10-09,170.94
CUST0240,2023-07-23,29.59
CUST0240,2023-09-11,154.44
CUST0240,2024-06-27,36.32
CUST0240,2024-02-01,131.49
CUST0240,2023-11-26,145.25
CUST0240,2023-06-18,30.6
CUST0241,2024-09-30,135.6
CUST0241,2024-02-20,63.11
CUST0241,2023-05-23,40.89
CUST0241,2024-12-10,97.46
CUST0241,2023-01-11,140.68
CUST0241,2024-02-25,199.12
CUST0241,2024-05-10,54.24
CUST0241,2023-08-07,170.22
CUST0242,2024-08-24,164.25
CUST0242,2023-12-19,21.91
CUST0242,2024-06-07,83.59
CUST0242,2024-11-24,126.13
CUST0242,2023-04-09,31.07
CUST0242,2023-08-14,151.53
CUST0242,2024-09-09,100.18
CUST0242,2024-07-23,75.86
CUST0243,2024-06-28,46.96
CUST0243,2023-04-15,154.24
CUST0243,2023-11-03,44.94
CUST0243,2024-01-12,50.94
CUST0243,2024-02-03,17.44
CUST0243,2024-08-17,52.24
CUST0243,2024-06-05,64.38
CUST0243,2023-01-04,184.11
CUST0243,2023-10-08,84.0
CUST0243,2024-09-01,161.36
CUST0243,2024-06-04,174.56
CUST0243,2024-10-19,149.47
CUST0243,2024-05-24,47.66
CUST0243,2023-08-14,152.46
CUST0243,2024-02-29,31.0
CUST0243,2024-03-09,149.76
CUST0244,2023-03-10,61.4
CUST0244,2024-05-27,37.76
CUST0244,2024-12-30,28.06
CUST0244,2023-09-08,16.19
CUST0244,2024-11-16,177.45
CUST0244,2023-03-31,121.57
CUST0244,2023-10-21,160.15
CUST0245,2023-07-18,55.0
CUST0245,2024-07-14,139.89
CUST0245,2023-09-04,160.49
CUST0245,2023-08-27,76.81
CUST0246,2024-01-02,144.89
CUST0246,2024-06-22,94.09
CUST0246,2024-04-22,80.28
CUST0246,2024-02-24,152.6
CUST0246,2024-01-04,21.23
CUST0246,2024-05-17,88.24
CUST0246,2024-08-10,112.19
CUST0246,2024-12-08,176.16
CUST0246,2024-02-19,48.04
CUST0246,2023-09-03,113.75
CUST0246,2023-07-26,165.43
CUST0246,2024-06-11,104.96
CUST0247,2023-11-29,131.91
CUST0247,2023-02-14,42.57
CUST0247,2023-03-03,105.07
CUST0247,2024-04-12,157.11
CUST0247,2023-12-31,44.27
CUST0247,2024-03-03,19.68
CUST0247,2024-05-21,188.29
CUST0247,2023-11-21,6.39
CUST0248,2023-08-19,178.77
CUST0248,2024-01-29,54.68
CUST0248,2024-03-19,142.59
CUST0248,2024-02-09,23.86
CUST0248,2024-08-26,192.48
CUST0248,2023-03-19,40.94
CUST0248,2024-12-25,20.45
CUST0248,2023-05-25,156.02
CUST0248,2024-11-27,41.81
CUST0248,2024-03-20,187.49
CUST0249,2023-11-02,7.05
CUST0249,2024-08-31,115.84
CUST0249,2024-07-08,109.43
CUST0249,2024-01-13,53.92
CUST0249,2023-04-05,178.05
CUST0249,2023-03-12,70.48
CUST0249,2024-06-16,189.35
CUST0249,2023-03-21,192.6
CUST0249,2024-01-07,93.3
CUST0249,2024-11-24,178.64
CUST0250,2024-12-10,190.67
CUST0250,2023-01-19,83.97
CUST0250,2023-07-12,119.59
CUST0250,2024-03-01,117.82
CUST0250,2024-07-05,35.13
CUST0250,2024-09-30,74.76
CUST0250,2023-02-24,19.5
CUST0250,2024-11-14,21.96
CUST0251,2024-05-11,182.37
CUST0251,2024-05-23,163.08
CUST0251,2023-07-30,137.54
CUST0251,2023-04-28,36.48
CUST0251,2023-02-11,188.76
CUST0251,2023-11-25,7.77
CUST0251,2023-09-15,92.74
CUST0251,2024-09-03,151.0
CUST0251,2024-02-27,174.1
CUST0251,2023-03-22,177.11
CUST0251,2024-02-28,37.99
CUST0251,2024-12-09,16.26
CUST0251,2023-07-15,122.63
CUST0251,2023-07-15,111.04
CUST0251,2023-01-14,62.61
CUST0251,2023-02-26,135.26
CUST0251,2023-07-29,77.34
CUST0252,2023-07-28,179.67
CUST0252,2023-10-15,89.2
CUST0252,2023-09-28,11.32
CUST0252,2024-11-30,159.83
CUST0252,2024-12-26,160.35
CUST0252,2023-12-31,162.95
CUST0252,2023-11-17,41.56
